Time	PitchSensor	RollSensor	AzimuthSensor	PitchIIR	RollIIR	AzimuthIIR	PitchKalman	RollKalman	AzimuthKalman
  28.3	  33.2449035645	 -32.3801536560	  46.6594429016	  33.5209503174	 -32.5054130554	  46.4766082764	  35.6419715881	 -32.2381439209	  42.9522399902
  28.4	  32.6496353149	 -36.6241989136	  31.6831455231	  32.7261161804	 -36.2896919250	  32.9823875427	  34.0787544250	 -34.5294532776	  35.3321647644
  28.4	  31.0168361664	 -35.8376197815	  31.6321163177	  31.1552257538	 -35.8735847473	  31.7438411713	  32.4791870117	 -35.2128486633	  31.4427261353
  28.4	  36.0825233459	 -34.6148986816	  25.2664318085	  35.6792869568	 -34.7236862183	  25.6468887329	  34.3615951538	 -34.9004783630	  26.6320056915
  28.5	  28.8573493958	 -32.7880439758	  33.4277877808	  29.3790092468	 -32.9260787964	  32.7535324097	  31.4861354828	 -33.7969284058	  27.5220413208
  28.5	  33.5750503540	 -35.8553504944	  15.0226793289	  33.2247772217	 -35.5984916687	  16.2977790833	  32.5774002075	 -34.8722648621	  18.6264057159
  28.6	  28.1954421997	 -32.8721160889	  23.1426372528	  28.6008834839	 -33.0807304382	  22.5380134583	  30.2882308960	 -33.8273735046	  18.8068447113
  28.6	  27.9969177246	 -33.6703376770	  18.1747894287	  28.0465755463	 -33.6222038269	  18.5335578918	  29.0912322998	 -33.7453384399	  17.2610149384
  28.6	  31.7365055084	 -40.1172332764	 357.4633178711	  31.4305267334	 -39.5364685059	 359.0540466309	  30.4731445312	 -37.0740661621	   5.7930150032
  28.7	  30.4569664001	 -32.4887580872	  15.5205764771	  30.5424518585	 -33.0078620911	  14.3304700851	  30.4646930695	 -34.6786651611	   9.9966955185
  28.7	  28.2779712677	 -33.8343162537	  12.6881113052	  28.4634265900	 -33.7680587769	  12.8306398392	  29.3223342896	 -34.2375717163	  11.0305089951
  28.8	  28.7452259064	 -35.8193817139	   6.7104592323	  28.7238502502	 -35.6551017761	   7.1981287003	  29.0208492279	 -35.0639190674	   8.7724514008
  28.8	  32.0557098389	 -34.6145210266	   8.1569595337	  31.7731018066	 -34.7057228088	   8.0753040314	  30.6062831879	 -34.8291473389	   8.1565752029
  28.8	  28.2907695770	 -37.8597793579	   1.8376994133	  28.5671024323	 -37.6197090149	   2.3842055798	  29.3966426849	 -36.4123725891	   5.7092843056
  28.9	  32.6572074890	 -34.6877403259	   9.9743556976	  32.3255691528	 -34.9369049072	   9.4279108047	  31.0999889374	 -35.5114097595	   8.4283933640
  28.9	  25.9732246399	 -35.8180503845	  10.0979433060	  26.4666614532	 -35.7533340454	  10.0106773376	  28.4217281342	 -35.6716003418	   9.2784366608
  29.0	  30.6532974243	 -34.5957145691	  12.5515871048	  30.3036079407	 -34.6961708069	  12.3671264648	  29.5875205994	 -35.1095504761	  11.6314611435
  29.0	  28.0050849915	 -36.2175636292	  10.6370162964	  28.1944599152	 -36.0951614380	  10.7896089554	  28.7608451843	 -35.6883888245	  11.6819972992
  29.0	  30.4156475067	 -35.2627868652	  14.8601903915	  30.2337493896	 -35.3324127197	  14.5568857193	  29.6253261566	 -35.4660491943	  14.6001691818
  29.1	  29.4653453827	 -35.3276252747	  21.8172321320	  29.5254001617	 -35.3279991150	  21.2057189941	  29.5417518616	 -35.3937377930	  21.0087547302
  29.1	  29.4998588562	 -38.6659507751	  26.3679409027	  29.5050086975	 -38.3968124390	  25.8957118988	  29.5198688507	 -37.1031684875	  29.5192871094
  29.2	  31.5971679688	 -43.5594520569	  27.1677436829	  31.4333801270	 -43.1276130676	  27.0870800018	  30.6050662994	 -40.4759788513	  35.8458976746
  29.2	  37.8446426392	 -45.3418045044	  27.3657455444	  37.3224334717	 -45.1473197937	  27.3804206848	  34.3870811462	 -43.0179214478	  36.5037956238
  29.2	  35.6015167236	 -46.8217468262	  36.1885261536	  35.7423629761	 -46.6882858276	  35.4033699036	  35.0215110779	 -45.0050735474	  40.5733337402
  29.3	  39.5681571960	 -48.1504249573	  38.4005813599	  39.2575836182	 -48.0256385803	  38.1740913391	  37.3967170715	 -46.6482276917	  44.8187255859
  29.3	  40.2825660706	 -47.3569679260	  47.4678535461	  40.2055854797	 -47.4079704285	  46.7201843262	  38.9043045044	 -47.0184783936	  50.2639656067
  29.4	  43.4413032532	 -50.9018058777	  41.2065620422	  43.1620903015	 -50.5811347961	  41.7595252991	  41.2744712830	 -49.0471611023	  48.7484397888
  29.4	  46.3488159180	 -48.4443855286	  50.0216979980	  46.1155929565	 -48.6099853516	  49.3479804993	  43.9253501892	 -48.7322654724	  53.8330039978
  29.4	  45.9686660767	 -48.9992828369	  55.2683448792	  45.9815597534	 -48.9653472900	  54.7476806641	  44.9927940369	 -48.8717575073	  57.3515319824
  29.5	  48.2656745911	 -48.3716011047	  60.4615745544	  48.0843162537	 -48.4206886292	  59.9878273010	  46.7025718689	 -48.6104736328	  63.3564910889
  29.5	  53.1781921387	 -49.0980110168	  57.3295516968	  52.7605361938	 -49.0366020203	  57.5651664734	  50.0854835510	 -48.8651657104	  64.8274765015
  29.6	  52.9342918396	 -44.1072959900	  71.3054885864	  52.9278526306	 -44.5064239502	  70.2525329590	  51.5737266541	 -46.3796195984	  71.2587966919
  29.6	  54.8626213074	 -47.0566787720	  68.8920745850	  54.7087936401	 -46.8423004150	  69.0085144043	  53.2918739319	 -46.7333183289	  73.0805206299
  29.6	  55.6144104004	 -44.1906127930	  75.4252548218	  55.5438995361	 -44.4077949524	  74.9193954468	  54.5051879883	 -45.4049911499	  76.5242538452
  29.7	  57.3588790894	 -48.0471725464	  69.9881591797	  57.2113075256	 -47.7293739319	  70.4397888184	  55.9959831238	 -46.7852859497	  75.0880203247
  29.7	  58.1369132996	 -44.7590141296	  78.1852035522	  58.0663375854	 -44.9992561340	  77.5825271606	  57.1144218445	 -45.7267494202	  79.3446960449
  29.8	  59.9118080139	 -42.9764785767	  79.3630447388	  59.7616539001	 -43.1507453918	  79.2124862671	  58.5757980347	 -44.2899856567	  81.0315399170
  29.8	  59.5625724792	 -44.1493606567	  81.8332824707	  59.5784378052	 -44.0715827942	  81.6080780029	  59.0912933350	 -44.2165260315	  82.7565155029
  29.8	  62.9490547180	 -48.9463195801	  70.7519607544	  62.6717643738	 -48.4928627014	  71.7596206665	  61.1066246033	 -46.6874084473	  78.2594223022
  29.9	  60.1000328064	 -38.8573875427	  89.6693725586	  60.3213996887	 -39.5433311462	  88.4695739746	  60.5807723999	 -42.5969467163	  84.9738082886
  29.9	  64.4283142090	 -45.4229125977	  70.9999542236	  64.0954055786	 -44.8667182922	  72.6122055054	  62.5907592773	 -44.0732536316	  77.3340454102
  30.0	  60.7358093262	 -44.9604263306	  81.9551315308	  61.0031471252	 -44.9537010193	  81.1907119751	  61.6217231750	 -44.5367202759	  80.0217666626
