MkMagnettoSettings {rangeAcc = RA2, rangeGyro = RG125, cycleMag = CM200, frequencyAccAndGyro = FAG25, frequencyMag = FM600}
MkPortName {portName = "/dev/ttyUSB0"}
System Coordinate = Base (how as PNI)

Time         TimeStep MagX   MagY    MagZ   AccX   AccY   AccZ  GyroX  GyroY  GyroZ     Temp       Pitch   Roll  Azimuth
  24.5     0.0400500000    0.5860000000  -33.7600000000   13.6800000000   -0.0036620000   -0.7574460000    0.6276850000   -4.6710000000    3.0610000000   -8.3660000000      30.1          0.2132876458  -50.3519283100   86.2823601222 
  24.6     0.0400500000    0.7330000000  -33.5860000000   14.1600000000    0.0255120000   -0.7779540000    0.6298820000   27.8700000000   22.6710000000  -24.4960000000      30.1         -1.4599807207  -51.0041248579   90.9011388481 
  24.6     0.0400500000    1.7200000000  -33.1860000000   15.5330000000    0.0001220000   -0.7370600000    0.6531980000   41.7090000000   25.7860000000  -45.2590000000      29.9         -0.0070976302  -48.4519661319   80.6197868939 
  24.6     0.0400490000    2.5600000000  -32.7860000000   16.1200000000    0.0491940000   -0.7456050000    0.6779780000   20.4500000000   19.3050000000  -44.9380000000      29.9         -2.7946851122  -47.7197788299   85.2291624907 
  24.7     0.0400500000    3.6930000000  -32.3730000000   16.6000000000    0.0706780000   -0.7554930000    0.7027580000   19.7630000000   12.3740000000  -63.7780000000      30.1         -3.9185729124  -47.0710953189   82.5613086320 
  24.7     0.0400500000    5.8000000000  -31.9330000000   17.1330000000    0.0732420000   -0.7327880000    0.6646720000   10.8770000000   24.6180000000  -91.2510000000      29.9         -4.2340072549  -47.7905435019   70.0094997739 
  24.8     0.0400500000    7.3200000000  -31.4260000000   17.4400000000    0.0812980000   -0.6743160000    0.6954340000    1.9690000000   29.6250000000  -80.6560000000      29.9         -4.7974226994  -44.1167173450   67.0272585183 
  24.8     0.0400500000    8.6260000000  -30.4530000000   18.6130000000    0.1678460000   -0.7170410000    0.7213130000   47.4730000000   33.1830000000  -89.6410000000      30.1         -9.3709607633  -44.8298285051   71.3179072291 
  24.8     0.0400490000   10.5330000000  -29.1200000000   19.6530000000    0.1547850000   -0.6281730000    0.7769770000   37.4800000000   13.4800000000  -94.6100000000      30.2         -8.8060976811  -38.9549637953   62.8943372681 
  24.9     0.0400500000   11.8930000000  -28.2530000000   20.5460000000    0.1912840000   -0.6314690000    0.7435300000   16.7630000000   32.5340000000  -64.0680000000      29.9        -11.0943182802  -40.3407505754   58.0375396637 
  24.9     0.0400500000   13.1600000000  -26.8530000000   21.5730000000    0.2082510000   -0.6263420000    0.8187250000   32.9000000000   38.0830000000 -107.2060000000      29.9        -11.4212973687  -37.4167556516   52.6392002259 
  25.0     0.0400500000   15.0400000000  -24.9600000000   22.5860000000    0.1766350000   -0.5577390000    0.7775870000   29.5190000000   41.0220000000 -123.4500000000      29.9        -10.4582338051  -35.6506989063   38.9110030021 
  25.0     0.0400500000   16.4260000000  -23.5460000000   23.2800000000    0.2556150000   -0.5332030000    0.8038330000   11.3960000000   31.1140000000  -86.7700000000      30.1        -14.8420067990  -33.5573349557   41.7187618511 
  25.0     0.0400490000   17.1460000000  -21.8400000000   24.6660000000    0.2340080000   -0.5148920000    0.7952880000   32.4500000000   63.2060000000  -98.5490000000      30.1        -13.8741416933  -32.9201644235   29.1523525901 
  25.1     0.0400500000   17.4000000000  -20.5330000000   25.5860000000    0.2205810000   -0.5012200000    0.8874510000    8.6410000000   52.3810000000  -80.4040000000      29.9        -12.2118046200  -29.4571579762   27.5363420068 
  25.1     0.0400500000   17.6400000000  -20.1730000000   25.5860000000    0.2713620000   -0.4300530000    0.8853750000   -5.9610000000   17.1980000000  -20.9610000000      30.1        -15.4131083418  -25.9072260850   39.1862219767 
  25.2     0.0400500000   17.7060000000  -19.4130000000   26.2260000000    0.1627190000   -0.5360100000    0.8186030000   20.6790000000   20.9380000000  -33.5260000000      30.1         -9.4417803350  -33.2162283596    8.7900993645 
  25.2     0.0400500000   18.2000000000  -18.6130000000   26.5860000000    0.2569580000   -0.4091790000    0.8920890000  -18.8930000000   41.5800000000  -74.7170000000      29.9        -14.6715173516  -24.6397444592   31.4998835302 
  25.2     0.0400500000   17.9600000000  -18.7330000000   26.5600000000    0.1822500000   -0.4588620000    0.8249510000  -17.0830000000   24.0150000000   -7.2970000000      30.1        -10.9273921100  -29.0840983499   16.7349492880 
  25.3     0.0400490000   17.8530000000  -18.4260000000   26.7330000000    0.1954340000   -0.4959710000    0.8583980000   -5.9840000000   33.8470000000  -44.9460000000      30.1        -11.1519123368  -30.0187533053   12.9111317996 
  25.3     0.0400500000   17.9460000000  -18.1730000000   27.0260000000    0.2337640000   -0.4219970000    0.8714590000  -15.8850000000   23.8540000000  -26.0300000000      30.1        -13.5730463989  -25.8382124005   24.8639772029 
  25.4     0.0400500000   17.6400000000  -18.1330000000   27.2660000000    0.1877440000   -0.4851070000    0.8558340000    0.7480000000   22.6710000000   -7.7550000000      30.1        -10.8046105398  -29.5455925207   11.7461962549 
  25.4     0.0400500000   17.4260000000  -17.8000000000   27.5730000000    0.2098380000   -0.4610590000    0.8979490000    9.6180000000   22.7780000000  -11.6330000000      29.9        -11.7436098644  -27.1785891245   17.2831138976 
  25.4     0.0400500000   17.2800000000  -17.9600000000   27.5600000000    0.2037350000   -0.4415280000    0.8745110000   -6.8700000000    5.6940000000    6.9230000000      30.1        -11.7481644771  -26.7885521027   19.3893238445 
  25.5     0.0400500000   17.0130000000  -18.0530000000   27.7600000000    0.1745600000   -0.4815670000    0.8577880000   10.8240000000   -0.6870000000   17.1980000000      29.8        -10.0623190038  -29.3100988453   11.0929836373 
  25.5     0.0400490000   16.8000000000  -18.0660000000   27.7730000000    0.1832270000   -0.4396970000    0.8856200000    2.8850000000    1.2590000000   11.4270000000      29.9        -10.4983326637  -26.4037066520   20.0053029848 
  25.6     0.0400610000   16.6530000000  -18.4800000000   27.4530000000    0.2089840000   -0.4589840000    0.8365470000   -2.7090000000   -7.1520000000   27.7400000000      30.1        -12.3537044523  -28.7520320696   18.0090547440 
  25.6     0.0400390000   15.7600000000  -18.7330000000   27.9730000000    0.1309810000   -0.4295650000    0.8957510000   27.8240000000    6.8850000000   57.0680000000      30.1         -7.5109945046  -25.6204427368   23.0518162389 
  25.6     0.0400500000   14.9730000000  -19.2130000000   28.0930000000    0.1505120000   -0.4816890000    0.8792720000    4.8090000000   -4.7400000000   56.1600000000      30.1         -8.5378485487  -28.7151206756   18.9248028771 
  25.7     0.0400500000   13.9460000000  -20.2000000000   27.8530000000    0.0986320000   -0.3818350000    0.8435050000    4.2210000000   -2.4040000000   96.1830000000      30.1         -6.0805055890  -24.3551514198   33.8864267863 
  25.7     0.0400500000   11.7730000000  -21.3200000000   28.0000000000    0.0898430000   -0.5255120000    0.9742430000   22.2290000000  -15.6410000000  125.0640000000      29.9         -4.6401557097  -28.3426660507   31.5186959213 
  25.8     0.0400500000   10.6400000000  -21.7200000000   28.2260000000    0.0279540000   -0.4385980000    0.8526610000   15.5640000000   -8.7250000000   81.9770000000      29.8         -1.6699043192  -27.2207149085   33.6642111388 
  25.8     0.0400500000    8.6530000000  -22.3330000000   28.4930000000   -0.0010980000   -0.3957510000    0.8540030000   42.2290000000  -14.6410000000  125.0640000000      29.9          0.0668378738  -24.8633382491   43.6128116388 
  25.8     0.0400500000    6.1860000000  -21.9060000000   29.4000000000   -0.0305170000   -0.4890130000    0.9530020000   60.5640000000    2.4580000000  125.0640000000      29.9          1.6319231567  -27.1636763292   40.0707121967 
  25.9     0.0400500000    4.6130000000  -22.6260000000   29.2000000000   -0.0550530000   -0.3391110000    0.9235830000  -12.9920000000  -10.1290000000  106.2590000000      29.9          3.2026751190  -20.1616674031   59.5374037466 
  25.9     0.0400500000    1.4130000000  -22.6400000000   29.6930000000   -0.1048580000   -0.4163810000    0.9564200000   39.0000000000    0.3200000000  125.0640000000      29.9          5.7402508638  -23.5260796812   60.5282546503 
  26.0     0.0400500000   -0.3200000000  -22.1200000000   30.0000000000   -0.1287840000   -0.3701170000    0.9494620000   26.3890000000   -7.8160000000   90.1370000000      30.1          7.2026528612  -21.2967121113   66.6451837289 
  26.0     0.0400490000   -1.6930000000  -22.6000000000   29.5060000000   -0.1175530000   -0.3210440000    0.9615470000  -19.3430000000  -22.9000000000  119.4190000000      30.1          6.6145461084  -18.4632778082   78.9267160113 
  26.0     0.0400500000   -3.0260000000  -22.5330000000   29.5730000000   -0.1473380000   -0.4172360000    0.7752680000    1.6560000000  -12.5410000000   91.3740000000      30.1          9.5004721287  -28.2883790552   62.1686785032 
  26.1     0.0400500000   -4.7200000000  -22.3060000000   29.5860000000   -0.1308590000   -0.2857660000    0.9743650000   -0.4350000000   -2.1900000000  119.0830000000      30.1          7.3434360792  -16.3455870216   91.0958875894 
  26.1     0.0400500000   -6.5060000000  -22.4130000000   29.0130000000   -0.1762690000   -0.3791500000    0.9312740000  -30.4350000000  -13.8010000000  111.9160000000      29.8          9.9432113037  -22.1527347988   91.8027531804 
  26.2     0.0400500000   -7.7060000000  -23.0000000000   28.2660000000   -0.1782220000   -0.2974850000    0.9898680000  -44.9770000000  -23.2590000000   97.0300000000      30.1          9.7831885597  -16.7270979895   97.6642627051 
  26.2     0.0400490000   -9.6400000000  -23.6000000000   27.0930000000   -0.1962890000   -0.4249260000    0.8914790000  -78.4500000000  -23.6870000000  125.0640000000      29.9         11.2415654277  -25.4849360656  105.6794902704 
  26.2     0.0400500000  -10.2800000000  -24.2000000000   26.2260000000   -0.2003170000   -0.3886710000    0.8405760000  -55.3810000000  -16.7250000000   55.6180000000      30.1         12.2053411216  -24.8151842614  104.6646831865 
  26.3     0.0400500000  -11.7060000000  -25.0530000000   24.6930000000   -0.2037350000   -0.4681390000    0.9241940000  -72.3660000000   -2.4040000000   81.7780000000      30.1         11.1255908219  -26.8639278661  114.2912625562 
  26.3     0.0400500000  -12.0930000000  -25.5460000000   24.1200000000   -0.2219230000   -0.4796140000    0.8220210000  -41.9000000000  -16.4190000000   27.2210000000      30.1         13.1259032094  -30.2617283848  112.5875084126 
  26.4     0.0400500000  -12.0800000000  -25.8000000000   23.8000000000   -0.2249750000   -0.4196770000    0.8854980000  -31.3960000000  -10.3350000000   18.0300000000      30.1         12.9302332667  -25.3583601099  108.8858823511 
  26.4     0.0400490000  -12.4930000000  -26.0930000000   23.1600000000   -0.2288810000   -0.4511710000    0.8238520000  -25.0300000000   -6.9770000000   17.2060000000      30.1         13.6944705318  -28.7066990148  110.3466050761 
  26.4     0.0400500000  -12.6000000000  -26.1060000000   23.1860000000   -0.2210690000   -0.4655760000    0.8377680000    1.0070000000   -0.1980000000   10.8770000000      29.9         12.9883423882  -29.0624078233  112.8620466859 
  26.5     0.0400500000  -12.8000000000  -26.1600000000   23.1860000000   -0.2365720000   -0.5129390000    0.8383780000   -5.4880000000    1.8470000000    4.0300000000      30.1         13.5337179289  -31.4592565352  114.3434963423 
  26.5     0.0400500000  -12.8130000000  -26.0660000000   23.2930000000   -0.2261960000   -0.4561760000    0.8841550000    7.6180000000    4.5190000000   -6.4420000000      29.9         12.8087725582  -27.2912785287  112.8287874244 
  26.6     0.0400500000  -12.4130000000  -26.0260000000   23.4660000000   -0.2470700000   -0.5333250000    0.8505850000   11.2970000000   -4.8930000000  -11.5110000000      29.8         13.8255317195  -32.0881087924  112.6458290507 
  26.6     0.0400490000  -12.3730000000  -26.0130000000   23.6660000000   -0.2316890000   -0.4346920000    0.8568110000    7.1520000000    3.0000000000   -5.8770000000      29.9         13.5579570871  -26.9003706933  109.0841783347 
  26.6     0.0400500000  -12.3730000000  -25.8000000000   23.9200000000   -0.2290030000   -0.4737540000    0.8867180000   11.2900000000   -1.2510000000   -2.5110000000      29.9         12.8322413203  -28.1146136093  112.1639611032 
  26.7     0.0400500000  -12.1600000000  -25.6530000000   24.1060000000   -0.2336420000   -0.4929190000    0.8574210000   13.4960000000   -0.7320000000  -15.1060000000      30.1         13.2917723029  -29.8939763126  111.8002466816 
  26.7     0.0400500000  -11.8800000000  -25.8260000000   24.0400000000   -0.2299800000   -0.4475090000    0.8737790000   -1.7320000000    1.0830000000   -5.9080000000      29.9         13.1846231491  -27.1194156167  108.3998615511 
  26.8     0.0400500000  -11.8930000000  -25.9330000000   24.0400000000   -0.2370600000   -0.4881590000    0.8204340000   -6.0150000000    2.9770000000   -1.4420000000      30.1         13.9452861999  -30.7526852651  108.6236761896 
  26.8     0.0400500000  -11.8930000000  -25.8260000000   24.0800000000   -0.2269280000   -0.4331050000    0.9010000000    4.6940000000    2.7930000000   -9.2670000000      29.9         12.7893124877  -25.6732992398  108.5773127116 
  26.8     0.0400500000  -11.5730000000  -25.8660000000   24.0530000000   -0.2290030000   -0.4661860000    0.8723140000    4.5030000000   -1.3280000000   -6.9920000000      29.9         13.0361834848  -28.1211403978  108.0497576646 
  26.9     0.0400490000  -11.3860000000  -25.9730000000   24.1060000000   -0.2187500000   -0.4685050000    0.8741450000    0.8390000000   -1.1060000000   -9.3660000000      30.1         12.4381918202  -28.1894386778  108.7251296044 
  26.9     0.0400500000  -11.4130000000  -26.0660000000   23.9860000000   -0.2283930000   -0.4575190000    0.8551020000  -11.9160000000   -1.5260000000    2.3660000000      29.9         13.2519073144  -28.1488352414  106.4374085796 
  27.0     0.0400500000  -11.4000000000  -26.0260000000   23.9060000000   -0.2235100000   -0.4722900000    0.8182370000    4.2900000000    3.4650000000   -4.1600000000      29.9         13.3102478232  -29.9937315137  107.4645233011 
  27.0     0.0400500000  -11.1330000000  -26.0260000000   23.9600000000   -0.2204580000   -0.4564200000    0.8948970000    5.5190000000   -2.5870000000   -8.1900000000      30.1         12.3776415414  -27.0227263166  107.0181943941 
  27.0     0.0400500000  -11.1600000000  -25.9600000000   24.1460000000   -0.2226560000   -0.4534910000    0.8380120000    8.0990000000    5.7780000000   -3.9230000000      29.9         13.1525508292  -28.4200787585  105.8701892745 
  27.1     0.0400490000  -11.2130000000  -25.8930000000   24.2260000000   -0.2099600000   -0.4925530000    0.8616940000    3.1670000000    3.4730000000   -5.4650000000      29.8         11.9442186110  -29.7527216280  110.7313633231 
